Item Name,Design Name,Code,New Arrivals,Best Sellers,Promo Items,Rate,Status,Usage unit,Unit,Size,Sub Collection,Collection,Thickness
DXP 1374XM - LAMITAK HPL 4'x8' | PIETRA ALFIO,PIETRA ALFIO,DXP 1374XM,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 1375K - LAMITAK HPL 4'x8' | BEIGE ESCHER,BEIGE ESCHER,DXP 1375K,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 1376K - LAMITAK HPL 4'x8' | BEIGE ESCHER LITHO,BEIGE ESCHER LITHO,DXP 1376K,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 1377K - LAMITAK HPL 4'x8' | GREY ESCHER,GREY ESCHER,DXP 1377K,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 1378K - LAMITAK HPL 4'x8' | GREY ESCHER LITHO,GREY ESCHER LITHO,DXP 1378K,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 1379XM - LAMITAK HPL 4'x8' | FEATHER GENESIS,FEATHER GENESIS,DXP 1379XM,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 1380XM - LAMITAK HPL 4'x8' | OYSTER GENESIS,OYSTER GENESIS,DXP 1380XM,FALSE,TRUE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 1381XM - LAMITAK HPL 4'x8' | SMOKE GENESIS,SMOKE GENESIS,DXP 1381XM,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 1382XM - LAMITAK HPL 4'x8' | RAVEN GENESIS,RAVEN GENESIS,DXP 1382XM,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 1383XM - LAMITAK HPL 4'x8' | LISSONI TRAVERTINE,LISSONI TRAVERTINE,DXP 1383XM,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 1384K - LAMITAK HPL 4'x8' | SCARPA BÉTON,SCARPA BÉTON,DXP 1384K,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 1386BS - LAMITAK HPL 4'x8' | SALT CLOUDY CEMENT,SALT CLOUDY CEMENT,DXP 1386BS,FALSE,TRUE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 1388BS - LAMITAK HPL 4'x8' | PEBBLE CLOUDY CEMENT,PEBBLE CLOUDY CEMENT,DXP 1388BS,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 1389BS - LAMITAK HPL 4'x8' | SMOKE CLOUDY CEMENT,SMOKE CLOUDY CEMENT,DXP 1389BS,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 1390MD - LAMITAK HPL 4'x8' | SALT MICROCEMENT,SALT MICROCEMENT,DXP 1390MD,FALSE,TRUE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 1392MD - LAMITAK HPL 4'x8' | PEBBLE MICROCEMENT,PEBBLE MICROCEMENT,DXP 1392MD,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 1393MD - LAMITAK HPL 4'x8' | SMOKE MICROCEMENT,SMOKE MICROCEMENT,DXP 1393MD,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 4318G - LAMITAK HPL 4'x8' | LINA FLORENTINA MARBLE,LINA FLORENTINA MARBLE,DXP 4318G,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,1.0mm
DXP 4319G - LAMITAK HPL 4'x8' | VERA FLORENTINA MARBLE,VERA FLORENTINA MARBLE,DXP 4319G,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,1.0mm
DXP 4320G - LAMITAK HPL 4'x8' | FICO FLORENTINA MARBLE,FICO FLORENTINA MARBLE,DXP 4320G,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,1.0mm
DXP 4321G - LAMITAK HPL 4'x8' | ALDA FLORENTINA MARBLE,ALDA FLORENTINA MARBLE,DXP 4321G,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,1.0mm
DXP 5342XM - LAMITAK HPL 4'x8' | BLU MARMO ADRIANO,BLU MARMO ADRIANO,DXP 5342XM,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 5343XM - LAMITAK HPL 4'x8' | NERO MARMO ADRIANO,NERO MARMO ADRIANO,DXP 5343XM,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 5344XM - LAMITAK HPL 4'x8' | CASSIUS STEEL,CASSIUS STEEL,DXP 5344XM,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 5345XM - LAMITAK HPL 4'x8' | CATO STEEL,CATO STEEL,DXP 5345XM,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 5346XM - LAMITAK HPL 4'x8' | CYPRIAN STEEL,CYPRIAN STEEL,DXP 5346XM,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 5357XM - LAMITAK HPL 4'x8' | LIGHT POMPEO,LIGHT POMPEO,DXP 5357XM,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 5358XM - LAMITAK HPL 4'x8' | DARK POMPEO,DARK POMPEO,DXP 5358XM,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
DXP 5359XM - LAMITAK HPL 4'x8' | CALDO STEEL,CALDO STEEL,DXP 5359XM,FALSE,FALSE,FALSE,750000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
MEP 1403LU - LAMITAK HPL 4'x8' | TAFETTA METALLIC,TAFETTA METALLIC,MEP 1403LU,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
MEP 1404LU - LAMITAK HPL 4'x8' | IVORY METALLIC,IVORY METALLIC,MEP 1404LU,FALSE,FALSE,FALSE,700000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
MTA 1108XL - LAMITAK HPL 4'x8' | BRUSHED BLACK,BRUSHED BLACK,MTA 1108XL,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
MTA 1153XL - LAMITAK HPL 4'x8' | BRUSHED WHITE,BRUSHED WHITE,MTA 1153XL,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
MTA 1402XL - LAMITAK HPL 4'x8' | BRUSHED MERCURY,BRUSHED MERCURY,MTA 1402XL,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
MTA 9310XL - LAMITAK HPL 4'x8' | BRUSHED ALUMINA,BRUSHED ALUMINA,MTA 9310XL,FALSE,TRUE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Patterns,Patterns,0.7mm
PCA 1029S - LAMITAK HPL 4'x8' | PLATINUM SUEDE,PLATINUM SUEDE,PCA 1029S,FALSE,FALSE,FALSE,500000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
PCA 1103S - LAMITAK HPL 4' x 8' | MOOD SUEDE,MOOD SUEDE,PCA 1103S,FALSE,FALSE,FALSE,500000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
PCA 1104S - LAMITAK HPL 4' x 8' | ARDENNE SUEDE,ARDENNE SUEDE,PCA 1104S,FALSE,FALSE,FALSE,500000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
PCA 1134S - LAMITAK HPL 4' x 8' | IRISH SUEDE,IRISH SUEDE,PCA 1134S,FALSE,FALSE,FALSE,500000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
PCA 5101S - LAMITAK HPL 4' x 8' | DESIGNER WHITE SUEDE,DESIGNER WHITE SUEDE,PCA 5101S,FALSE,FALSE,FALSE,500000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
PCA 5102S - LAMITAK HPL 4'x8' | FROSTY,FROSTY,PCA 5102S,FALSE,FALSE,FALSE,500000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
PCA 5107S - LAMITAK HPL 4'x8' | NICKEL SUEDE,NICKEL SUEDE,PCA 5107S,FALSE,FALSE,FALSE,500000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1029D - LAMITAK HPL 4'x8' | PLATINUM,PLATINUM,SCA 1029D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1104D - LAMITAK HPL 4'x8' | ARDENNE,ARDENNE,SCA 1104D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1107D - LAMITAK HPL 4' x 8' | VIOLET,VIOLET,SCA 1107D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1109D - LAMITAK HPL 4'x8' | LOFTY,LOFTY,SCA 1109D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1111D - LAMITAK HPL 4'x8' | WHEAT,WHEAT,SCA 1111D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1112D - LAMITAK HPL 4'x8' | PASSION,PASSION,SCA 1112D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1113D - LAMITAK HPL 4' x 8' | CHOCOLATIER DRI-MATT®,CHOCOLATIER DRI-MATT®,SCA 1113D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1119D - LAMITAK HPL 4'x8' | OYSTER,OYSTER,SCA 1119D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1120D - LAMITAK HPL 4'x8' | CHIFFON,CHIFFON,SCA 1120D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1121D - LAMITAK HPL 4' x 8' | ROUGE DRI-MATT®,ROUGE DRI-MATT®,SCA 1121D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1124D - LAMITAK HPL 4'x8' | NAUTICAL DRI-MATT,NAUTICAL DRI-MATT,SCA 1124D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1125D - LAMITAK HPL 4'x8' | VANILLA,VANILLA,SCA 1125D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1126D - LAMITAK HPL 4'x8' | MUSTARD,MUSTARD,SCA 1126D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1130D - LAMITAK HPL 4'x8' | LAVENDER,LAVENDER,SCA 1130D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1133D - LAMITAK HPL 4'x8' | CHAMPAGNE,CHAMPAGNE,SCA 1133D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1134D - LAMITAK HPL 4'x8' | IRISH,IRISH,SCA 1134D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1135D - LAMITAK HPL 4' x 8' | WINTRY DRI-MATT®,WINTRY DRI-MATT®,SCA 1135D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1136D - LAMITAK HPL 4' x 8' | PEWTER DRI-MATT®,PEWTER DRI-MATT®,SCA 1136D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1137D - LAMITAK HPL 4'x8' | DOVE,DOVE,SCA 1137D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1138D - LAMITAK HPL 4'x8' | CLAY,CLAY,SCA 1138D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1139D - LAMITAK HPL 4'x8' | CARROT,CARROT,SCA 1139D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1140D - LAMITAK HPL 4'x8' | MARMALADE,MARMALADE,SCA 1140D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1141D - LAMITAK HPL 4' x 8' | MISTY DRI-MATT®,MISTY DRI-MATT®,SCA 1141D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1143D - LAMITAK HPL 4' x 8' | OCEANIC DRI-MATT®,OCEANIC DRI-MATT®,SCA 1143D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1144D - LAMITAK HPL 4'x8' | CHALK,CHALK,SCA 1144D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1145D - LAMITAK HPL 4'x8' | ENFIELD,ENFIELD,SCA 1145D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1146D - LAMITAK HPL 4'x8' | FRESCO,FRESCO,SCA 1146D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1156D - LAMITAK HPL 4'x8' | PRAIRIE,PRAIRIE,SCA 1156D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1157D - LAMITAK HPL 4'x8' | CORAL,CORAL,SCA 1157D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
SCA 1175D - LAMITAK HPL 4'x8' | SERENITY,SERENITY,SCA 1175D,FALSE,FALSE,FALSE,550000,Active,sht,Sheet,4'x8' / 1220 x 2440mm,Solids,Solids,0.7mm
